trip_id,date,mandi_id,destination_warehouse,transit_hours,distance_km,vehicle_no,driver_id
TRP005952,,MANDI-037,WH-West,17.7,1016.5,UP20DF7332,DRV378
TRP003392,,M051,WH-North,20.5,1185.3,RJ21CD3792,DRV461
TRP005416,,MANDI-052,WH-West,19.9,962.4,RJ81CD1269,DRV442
TRP002561,,MANDI041,WH-West,9.4,550.0,HR37CD4154,DRV325
TRP008163,,MANDI025,WH-West,14.5,737.4,UP88DF5358,DRV221
TRP002636,,MANDI-021,WH-South,13.7,758.0,UP80BC9630,DRV203
TRP005257,,MANDI048,WH-East,20.4,1111.2,RJ28BC9581,DRV894
TRP003531,,MANDI039,WH-East,19.4,851.1,PB51CD7739,DRV991
TRP008568,2026-09-03,MANDI003,Export-Terminal,14.5,607.9,DL20CD1334,DRV143
TRP001909,,MANDI-044,WH-South,13.5,775.4,,DRV717
TRP000236,,MANDI040,WH-South,10.7,554.7,HR60BC9657,DRV898
TRP001605,,mandi029,WH-East,6.4,356.799002793952,,DRV750
TRP007985,,MANDI-030,WH-South,12.9,739.3,HR96DF1436,DRV267
TRP009311,,MANDI021,WH-East,2.7,126.099647568154,UP89DF5238,DRV630
TRP003491,2026-08-12,MANDI055,WH-South,21.6,1085.5,,DRV520
TRP001995,,MANDI011,WH-Central,8.4,359.3,DL15CD8545,DRV911
TRP002825,,MANDI054,WH-Central,5.7,263.9,DL85BC9092,DRV133
TRP009656,,M018,WH-South,,537.2,PB67BC5837,DRV891
TRP001343,,MANDI043,WH-East,5.6,306.49914337541,PB31AB2507,DRV868
TRP008513,,MANDI026,Export-Terminal,21.9,1279.0,,DRV946
TRP001620,,MANDI032,WH-South,2.1,101.4,UP12BC6068,
TRP005288,2026-07-24,mandi_004,WH-South,,647.7,DL29DF2770,
TRP002061,,MANDI025,WH-South,15.2,733.8,DL85CD6479,DRV590
TRP000389,,027,WH-North,12.6,629.0,DL15CD1670,DRV783
TRP002220,,MANDI-007,WH-Central,17.1,733.7,RJ60AB5174,DRV287
TRP006039,,MANDI-026,Export-Terminal,16.7,910.8,RJ85CD8203,DRV941
TRP000261,2026-07-19,MANDI-052,WH-West,4.4,223.5,RJ67BC2843,DRV166
TRP009739,,M025,Export-Terminal,15.4,733.6,DL60DF5571,DRV711
TRP009094,,MANDI012,Export-Terminal,21.7,1120.3,PB34CD2525,
TRP003745,,MANDI-049,WH-East,15.3,787.7,RJ32DF7563,DRV764
TRP002027,,mandi_023,WH-Central,16.2,785.1,,
TRP006989,2026-08-19,MANDI-038,WH-North,,562.198428729708,RJ14AB8469,DRV149
TRP004235,2026-01-04,mandi030,WH-East,16.9,800.4,RJ10CD3560,
TRP001918,,MANDI008,Export-Terminal,10.2,416.4,DL80BC8111,DRV697
TRP001829,,mandi040,Export-Terminal,16.0,775.3,DL94DF3313,DRV992
TRP006234,,MANDI057,Export-Terminal,10.3,541.5,RJ72AB1067,DRV420
TRP009706,,M026,WH-Central,3.2,152.1,DL34BC1940,DRV275
TRP006284,,MANDI010,WH-South,11.0,449.1,DL66DF5855,DRV361
TRP004209,,M033,WH-Central,7.0,381.6,PB98DF6723,DRV818
TRP000225,,MANDI-021,WH-Central,17.0,785.4,,DRV936
TRP008916,,mandi_042,WH-Central,,578.1,,DRV622
TRP009334,,mandi_030,WH-East,13.3,763.9,RJ30CD3438,DRV892
TRP006470,,MANDI-036,WH-South,11.0,485.4,PB98DF5223,DRV951
TRP009789,,MANDI038,WH-East,6.0,296.5,HR99CD2191,DRV400
TRP000847,,MANDI016,WH-East,,898.9,PB88CD2003,DRV915
TRP004290,,010,Export-Terminal,8.8,466.5,DL60DF8184,DRV487
TRP005561,2026-06-27,mandi_014,WH-North,21.5,1139.5,UP63AB8853,DRV959
TRP002552,,MANDI007,Export-Terminal,7.3,435.4,HR68DF7791,DRV326
TRP000118,2026-02-07,MANDI008,WH-North,6.5,321.6,DL82DF2485,
TRP008838,,032,WH-Central,10.3,562.7,RJ46BC7864,DRV300
TRP005967,,mandi_026,WH-South,,1039.3,PB85BC8405,DRV178
TRP008196,,mandi_054,Export-Terminal,18.1,1049.5,DL92BC6627,DRV228
TRP008660,,MANDI-028,Export-Terminal,,425.6,PB37DF2068,DRV104
TRP007490,,MANDI-042,WH-Central,16.5,840.3,UP77DF1972,DRV643
TRP000006,,M025,WH-North,3.6,170.2,,DRV134
TRP005343,,MANDI-019,WH-South,5.2,303.0,PB32BC8514,DRV617
TRP009112,,MANDI045,WH-West,4.4,202.5,UP28DF3268,DRV955
TRP004325,2026-01-19,MANDI011,Export-Terminal,,704.3,UP88AB4225,DRV686
TRP001064,,mandi004,WH-Central,23.3,1361.6,HR26DF3402,DRV219
TRP002591,,MANDI009,WH-South,17.7,711.49801145711,DL98BC8643,DRV336
TRP008435,,mandi_001,WH-South,4.3,208.8,HR61BC5392,
TRP009353,,MANDI031,WH-East,3.9,156.6,PB66DF6014,DRV274
TRP003736,,M039,WH-North,3.0,162.4,UP51CD9931,DRV980
TRP003518,,MANDI042,WH-North,13.3,672.3,RJ70AB1911,DRV501
TRP006987,,mandi_002,WH-South,13.0,586.1,PB74CD2728,DRV226
TRP006768,,MANDI022,WH-North,,216.6,,
TRP005623,,MANDI037,WH-North,6.5,297.5,HR53AB7959,
TRP001606,,MANDI018,Export-Terminal,11.9,513.1,HR82DF4087,DRV967
TRP001734,,mandi_051,WH-South,15.3,748.4,,DRV886
TRP009715,,MANDI043,WH-North,8.8,379.8,HR60CD9214,DRV847
TRP009505,,mandi024,Export-Terminal,5.9,319.7,RJ69BC8951,DRV113
TRP003813,,M015,WH-South,20.3,907.3,DL68CD7225,
TRP007488,,mandi_045,WH-North,19.1,917.5,RJ56AB5017,DRV175
TRP001762,,mandi001,WH-South,11.8,497.9,HR80BC2600,DRV780
TRP005402,,MANDI013,WH-West,11.3,495.49861514687007,PB23AB2367,DRV750
TRP002740,,MANDI011,WH-East,18.6,1095.396938510356,HR88DF9219,DRV997
TRP002473,,MANDI004,Export-Terminal,2.1,96.5,DL65AB7447,DRV422
TRP006739,,mandi_019,WH-North,3.8,167.0,,DRV265
TRP006892,,MANDI035,WH-East,6.6,344.5,,DRV521
TRP007944,,mandi055,WH-West,9.7,428.4,RJ32AB9627,DRV687
TRP004207,,006,WH-East,17.5,816.7,HR41CD9880,DRV548
TRP006372,2026-04-06,MANDI041,WH-West,13.0,705.3,RJ65CD6764,DRV757
TRP009362,,MANDI-007,WH-South,7.7,440.298769423142,PB81DF8391,DRV681
TRP000233,2026-07-09,mandi_055,WH-Central,19.2,1046.1,DL44BC3798,DRV114
TRP008259,,mandi_052,WH-North,10.0,587.7,,DRV883
TRP007562,,MANDI045,WH-East,,406.2,HR64AB7174,DRV973
TRP006169,,MANDI006,Export-Terminal,3.1,177.6,RJ39CD1593,DRV130
TRP003597,,MANDI012,WH-South,15.1,710.9,UP10AB4091,
TRP006289,,MANDI051,WH-East,4.4,201.4,DL86DF1840,DRV521
TRP004633,,MANDI051,WH-North,,557.7,UP42BC4459,DRV231
TRP000126,,MANDI045,WH-Central,9.9,448.2,DL71AB2316,DRV979
TRP007642,,MANDI053,WH-East,12.6,634.3,PB68CD1879,
TRP006230,,MANDI041,WH-East,21.1,850.0976240895142,UP64CD4669,DRV671
TRP001297,,mandi_001,Export-Terminal,10.6,441.0,RJ24AB8339,DRV694
TRP001977,,MANDI-028,WH-Central,14.1,743.3,PB16DF1340,DRV140
TRP009859,,mandi007,WH-East,19.2,905.3,UP44AB8741,DRV239
TRP009813,,MANDI046,WH-East,4.9,254.9992873107,,DRV593
TRP005751,,MANDI043,WH-East,7.9,412.4,RJ72AB7619,DRV341
TRP008153,2026-07-02,mandi_029,WH-East,20.5,1066.8,HR65CD5889,DRV662
TRP003087,2026-06-26,MANDI-001,WH-Central,7.6,353.099013134934,HR18CD2700,DRV823
TRP009647,2026-05-13,MANDI-024,Export-Terminal,16.1,741.0,,DRV962
TRP006883,2026-08-22,MANDI-044,WH-Central,5.5,312.4,RJ22CD1745,DRV709
TRP009679,,MANDI043,WH-East,,131.2,DL86CD9248,DRV878
TRP007674,,MANDI001,WH-East,22.8,1226.1,UP78AB4456,DRV570
TRP003346,,MANDI031,WH-Central,21.5,896.1,,DRV331
TRP008173,,MANDI019,WH-East,13.8,601.8,UP58CD7706,DRV397
TRP009797,,M005,WH-West,13.0,624.3,DL38CD3384,
TRP005871,,MANDI-015,WH-East,16.0,738.4,RJ14BC1620,
TRP006507,,M015,WH-West,21.0,1123.6,,DRV702
TRP002798,,mandi040,WH-South,23.9,1012.7,RJ45AB8114,DRV910
TRP000919,,mandi_011,WH-West,14.4,728.5,UP36AB7434,DRV545
TRP001647,2026-01-15,050,WH-Central,15.4,670.9,PB40DF7644,DRV156
TRP005123,,MANDI033,Export-Terminal,,697.8,HR32AB4084,DRV974
TRP005127,,MANDI001,WH-West,17.2,867.6,RJ35BC2554,DRV696
TRP004622,2026-06-11,mandi046,WH-North,9.1,513.4,,DRV704
TRP006810,2026-03-19,MANDI-056,WH-South,10.6,532.4,HR62DF2635,DRV999
TRP000365,2026-02-25,MANDI016,WH-East,,1041.7,RJ75DF8081,DRV197
TRP002126,,mandi_048,WH-West,15.2,688.4,HR99DF9798,DRV730
TRP008151,,MANDI057,WH-South,8.0,446.2,PB60CD2936,
TRP008718,2026-04-03,015,WH-East,5.5,297.099169647094,PB67AB1919,DRV872
TRP000056,,MANDI022,WH-North,20.5,895.1,RJ84CD4226,DRV542
TRP000639,,MANDI013,WH-West,3.2,145.1,HR40AB5649,
TRP000303,2026-05-09,M038,WH-East,23.5,1264.2,UP43BC5919,DRV361
TRP005812,,MANDI046,WH-East,17.1,751.7,PB61CD6576,
TRP001277,,MANDI009,WH-Central,23.8,1332.3,RJ30AB3957,DRV960
TRP004433,,MANDI050,WH-West,12.8,623.3,DL82CD8849,DRV928
TRP003645,,MANDI-042,WH-South,3.6,185.29948211244198,RJ93CD8534,DRV379
TRP004144,,MANDI054,Export-Terminal,18.4,831.7,PB97CD6371,DRV270
TRP002879,,MANDI002,WH-West,4.7,198.5,,DRV978
TRP006494,2026-06-17,MANDI026,Export-Terminal,19.5,1166.5,HR26AB9617,DRV648
TRP005241,,mandi_010,WH-South,14.3,824.1,RJ17CD5892,
TRP009783,2026-06-16,M045,WH-East,14.5,792.7,HR65AB2500,DRV138
TRP006938,,MANDI042,WH-North,5.7,265.9,PB11BC7579,
TRP007241,2026-06-06,MANDI043,WH-North,11.0,524.1,HR92CD5410,DRV242
TRP002594,,MANDI015,WH-South,18.2,1048.1,PB68CD4171,
TRP002394,,MANDI025,WH-South,2.6,146.4,,DRV417
TRP000524,,mandi041,Export-Terminal,10.1,585.9,,
TRP006377,,MANDI041,WH-West,15.8,905.2,RJ59CD2399,
TRP006982,2026-06-18,mandi_002,WH-South,10.1,598.5,HR36BC5683,DRV431
TRP006678,,MANDI039,WH-North,,498.9,PB37AB4068,DRV215
TRP003901,,MANDI052,WH-Central,11.2,547.0,,DRV847
TRP002250,,M021,WH-Central,,775.5,PB67AB8204,
TRP005586,,mandi_044,Export-Terminal,,735.8,PB53DF4684,DRV729
TRP009734,,MANDI049,Export-Terminal,22.4,1243.9,HR25BC1141,DRV795
TRP007957,,mandi053,Export-Terminal,6.7,335.2,HR53DF9148,DRV269
TRP007571,,MANDI037,Export-Terminal,23.3,978.5,RJ19BC3593,DRV673
TRP006778,2026-01-20,MANDI-048,WH-East,13.5,553.1,RJ79AB6808,
TRP000672,,MANDI020,WH-East,5.9,276.6,,DRV281
TRP004189,,mandi_041,WH-South,19.4,1101.8,RJ48CD8104,DRV963
TRP000667,,051,WH-Central,22.9,1008.6,DL47BC1621,DRV834
TRP003267,2026-08-23,MANDI-015,WH-North,2.7,125.5,PB32CD3756,DRV368
TRP001888,,MANDI011,WH-East,6.4,315.8,HR95CD7950,DRV911
TRP008473,2026-08-17,MANDI044,WH-North,19.5,925.0,,DRV276
TRP009092,,MANDI-001,WH-North,,783.2,UP69BC7773,DRV215
TRP007688,,MANDI-016,WH-North,20.3,834.3,,DRV131
TRP006032,,MANDI057,WH-North,23.7,1361.0,,DRV531
TRP006091,,MANDI046,WH-South,10.4,448.0987476232341,PB95BC5696,DRV321
TRP006239,2026-06-10,MANDI002,WH-North,7.5,427.6,DL93BC1902,DRV541
TRP007351,,MANDI005,WH-East,9.9,501.4,UP80DF8998,DRV402
TRP007831,,MANDI033,WH-Central,,891.6,UP55CD1677,
TRP000761,,MANDI017,WH-North,20.3,903.4,DL43DF6223,DRV696
TRP006255,,034,WH-East,18.1,801.9,,DRV511
TRP001907,2026-01-05,MANDI005,Export-Terminal,9.8,554.598449970644,RJ15DF1316,
TRP003819,,M039,WH-North,8.8,494.398618221216,RJ86AB7870,DRV377
TRP006270,,MANDI-020,WH-Central,2.8,114.9,RJ31CD2144,DRV571
TRP004301,,MANDI-047,WH-West,,703.5,DL21CD8515,DRV259
TRP005570,,MANDI001,WH-North,3.2,134.2,RJ16CD7152,DRV149
TRP007942,,mandi_038,Export-Terminal,12.9,588.8983541069459,UP77AB3272,DRV824
TRP004165,,mandi016,WH-South,6.8,306.8,HR98DF4406,
TRP005972,,mandi_057,WH-South,9.3,498.7,RJ55CD8697,DRV627
TRP003580,,mandi_031,Export-Terminal,21.6,1170.2,DL80BC9968,
TRP002833,2026-06-09,mandi035,WH-South,,876.7,UP97AB7451,DRV464
TRP005450,,MANDI038,WH-East,23.3,1221.5,DL26BC4241,DRV586
TRP003473,,mandi_026,WH-Central,17.7,1052.5,,
TRP006328,,MANDI025,WH-Central,,457.9,RJ84BC8057,DRV357
TRP000138,2026-03-21,mandi_017,WH-West,2.5,131.2,DL86BC9789,DRV974
TRP007044,,mandi052,Export-Terminal,8.6,385.9,,DRV257
TRP004893,,M047,WH-East,,532.5,HR33AB9340,DRV886
TRP002181,,M054,WH-Central,19.2,1023.0,,DRV239
TRP007731,,MANDI-010,WH-North,9.6,502.39859586233604,RJ16BC5216,DRV222
TRP003178,,MANDI010,WH-South,12.5,548.9,DL12AB7225,DRV976
TRP004855,2026-03-21,MANDI-013,WH-South,19.5,921.597424257024,RJ97BC2497,DRV888
TRP004638,,mandi043,WH-East,19.9,1025.7,,DRV264
TRP005116,,MANDI-028,Export-Terminal,11.3,641.2,,DRV701
TRP009674,,MANDI012,WH-North,9.0,487.9,DL60AB4995,DRV136
TRP007649,2026-08-19,MANDI025,WH-Central,17.9,997.8,RJ35CD9700,DRV546
TRP004262,,MANDI-040,WH-North,,664.898141697586,DL93BC8752,DRV644
TRP001332,,mandi_039,WH-East,,1293.3963851280762,RJ40CD4303,DRV256
TRP007003,,MANDI032,WH-East,15.8,824.9,HR61CD9876,DRV463
TRP009551,,M049,WH-South,22.3,1248.2,DL32DF9108,DRV198
TRP006942,,MANDI033,WH-West,18.8,1069.49701089723,PB61CD7309,DRV932
TRP008018,2026-02-07,MANDI-056,WH-North,16.7,998.1,,DRV338
TRP006242,2026-04-23,MANDI038,Export-Terminal,5.7,242.5,PB16CD3181,DRV808
TRP009522,,M044,WH-Central,12.9,568.3,HR57BC6096,DRV713
TRP003838,,MANDI-037,WH-North,22.8,1238.7,DL34DF4645,DRV838
TRP006882,,MANDI021,WH-South,7.9,348.5,,DRV508
TRP004531,2026-04-06,MANDI006,WH-West,16.0,661.6,,DRV497
TRP004674,,MANDI045,WH-North,,901.1,DL90DF9078,DRV428
TRP006997,,M045,WH-South,5.9,309.19913582928797,DL94AB8579,DRV734
TRP001253,2026-01-09,mandi027,WH-South,,207.099421184494,,DRV901
TRP003375,,MANDI052,Export-Terminal,14.4,642.0,DL76CD2523,DRV193
TRP002815,,049,Export-Terminal,6.0,250.799299049112,DL17CD5272,DRV422
TRP004720,,MANDI037,WH-North,20.9,1013.7,HR34AB7217,DRV438
TRP006545,,MANDI038,Export-Terminal,16.2,857.0,DL47CD7130,DRV825
TRP004859,,MANDI005,WH-South,22.1,1115.7,,
TRP007902,,MANDI044,WH-West,6.7,332.9,RJ78AB3085,DRV295
TRP008581,2026-08-14,MANDI-039,WH-Central,15.4,652.898175235906,UP41AB1791,DRV712
TRP008428,,MANDI042,Export-Terminal,4.8,274.0,UP82CD2224,DRV107
TRP001078,,mandi_024,Export-Terminal,15.5,884.5,PB67BC5050,DRV882
TRP004364,2026-04-16,MANDI055,WH-Central,,858.7,,DRV391
TRP000771,,MANDI048,WH-Central,,592.7,UP61BC1748,DRV752
TRP008866,,MANDI038,WH-West,5.6,320.59910396788405,,DRV161
TRP000250,,M011,WH-Central,9.9,510.7,HR49DF9976,DRV832
TRP007240,,MANDI046,WH-East,,579.5,PB83CD7762,DRV441
TRP003420,2026-06-05,M005,WH-East,17.3,978.5,DL77CD7077,DRV749
TRP004977,,mandi014,WH-South,3.4,140.6,DL11DF7663,DRV864
TRP004545,,MANDI015,WH-South,5.5,256.1,UP40AB3229,DRV534
TRP005566,2026-04-28,MANDI009,WH-North,,658.8,,
TRP007940,,M006,WH-East,12.9,732.597952485564,UP74DF7066,
TRP000717,,MANDI-049,WH-North,11.5,636.5,DL68DF5064,DRV229
TRP005548,,MANDI038,WH-East,12.6,524.8,,DRV186
TRP002049,,MANDI051,WH-South,,100.8,PB87BC7051,DRV447
TRP005998,,MANDI041,WH-West,,735.6,HR44DF2761,DRV265
TRP006601,,mandi_002,WH-North,21.6,1288.396399102376,,DRV227
TRP007246,2026-01-20,MANDI050,WH-South,20.6,1074.7969960844719,RJ15CD1835,DRV380
TRP004179,,mandi_053,WH-Central,7.3,345.49903437587,RJ51BC3434,DRV931
TRP004810,,mandi045,WH-North,,441.3,RJ52DF1364,DRV415
TRP009861,,MANDI-004,WH-Central,,959.7,,DRV866
TRP007141,,MANDI011,Export-Terminal,,352.8,UP56CD9646,DRV631
TRP007191,2026-04-28,mandi_003,Export-Terminal,11.8,671.0,UP62AB7207,DRV366
TRP001461,,mandi052,WH-West,8.6,431.4,RJ54AB2226,DRV583
TRP005990,2026-06-01,MANDI004,WH-Central,11.6,629.0,UP64BC3502,DRV905
TRP002001,,MANDI004,WH-Central,23.2,965.5,PB86BC3664,DRV283
TRP008176,,MANDI019,WH-South,19.0,1024.397136945416,HR57CD6679,DRV976
TRP000405,2026-08-29,M034,WH-East,3.0,128.1,UP67CD9582,DRV657
TRP000385,,MANDI017,WH-West,17.0,682.3,,DRV557
TRP009826,,mandi_032,WH-East,20.0,888.9,,DRV908
TRP009866,,046,WH-North,5.5,239.4,DL19CD1429,DRV667
TRP001634,,MANDI013,WH-East,2.2,105.2,HR49AB1397,DRV666
TRP009937,,mandi039,WH-North,5.9,274.9,HR87AB4932,DRV397
TRP004785,,MANDI-031,WH-Central,15.1,668.2,UP89DF1368,DRV200
TRP009835,,mandi_044,WH-South,,322.8,HR80DF1923,DRV848
TRP006971,2026-01-01,MANDI-037,WH-Central,19.9,997.5972118476641,HR52CD6646,
TRP003926,,mandi035,Export-Terminal,,1178.2,HR70AB2974,
TRP004159,,mandi040,Export-Terminal,13.2,536.5,DL89CD6086,DRV949
TRP007450,2026-06-09,035,WH-South,,732.597952485564,UP86AB3583,DRV289
TRP008416,,032,WH-Central,18.3,1001.3,RJ89DF3832,
TRP002194,,mandi_016,WH-West,,1189.7,,DRV684
TRP001016,,MANDI029,WH-North,19.5,851.097621294654,,DRV489
TRP005125,2026-06-12,mandi019,WH-South,19.5,1082.49697456405,HR84DF2625,DRV162
TRP007419,,mandi_023,WH-South,17.7,764.7,RJ46BC6799,DRV174
TRP007410,,MANDI012,WH-South,5.1,296.3,,DRV269
TRP008990,,mandi_023,WH-West,12.3,568.9,PB26CD4586,DRV905
TRP002872,,MANDI016,WH-West,18.8,790.8,UP69AB4217,DRV748
TRP000010,,mandi056,Export-Terminal,8.0,378.3,RJ74CD5670,
TRP001839,,MANDI018,Export-Terminal,,372.69895835567803,PB98CD7164,DRV563
TRP004805,,MANDI010,WH-North,21.4,983.1,HR69BC4444,DRV838
TRP000256,2026-03-04,M024,WH-Central,18.7,1061.7,,DRV313
TRP007027,2026-02-13,MANDI-005,Export-Terminal,,273.5,,DRV581
TRP005714,,MANDI052,WH-Central,,885.0,UP35DF4187,DRV468
TRP003325,,MANDI-034,WH-East,19.8,806.6,UP20CD6627,DRV358
TRP007715,,MANDI-018,WH-West,,225.9,RJ51DF2685,
TRP001582,,M013,WH-South,16.6,780.5,DL90DF6659,DRV309
TRP000925,2026-08-30,MANDI-016,WH-North,9.0,436.9,UP23BC3579,DRV535
TRP002780,,MANDI-036,WH-West,,835.1,RJ70AB5937,DRV858
TRP007892,,MANDI051,WH-North,7.5,415.7,PB93DF4386,DRV776
TRP006133,,MANDI023,Export-Terminal,4.1,229.1,HR77BC5269,DRV378
TRP005321,,MANDI041,WH-West,5.6,280.8,,DRV865
TRP007313,,mandi023,WH-West,19.7,842.3,UP37AB6445,
TRP007103,,M001,WH-East,7.7,431.8,DL89BC2002,DRV639
TRP006043,2026-02-02,052,Export-Terminal,10.2,484.698645331358,RJ33BC7402,DRV817
TRP003776,,M035,WH-West,,542.3,,DRV236
TRP004836,,MANDI052,WH-South,,825.3,RJ95DF9356,DRV480
TRP004965,,MANDI033,WH-North,8.6,437.4,PB75BC7252,DRV865
TRP000540,,MANDI038,WH-North,18.6,750.6,HR35CD4187,DRV136
TRP007484,,040,WH-South,21.9,1166.3,UP81BC6231,DRV678
TRP002746,,mandi_028,Export-Terminal,15.6,886.4,,DRV160
TRP003720,,MANDI030,WH-West,18.2,761.9,PB12AB1860,DRV195
TRP006820,,mandi_055,WH-West,20.5,1132.6,UP22CD9825,DRV945
TRP009338,,MANDI012,WH-East,4.1,181.699492173938,PB93CD8240,DRV733
TRP004469,,mandi_038,WH-South,8.9,523.8,DL98DF9890,DRV759
TRP000668,,mandi_021,WH-East,20.7,1152.2,PB86AB7120,DRV366
TRP007576,2026-06-09,M043,Export-Terminal,5.8,341.599045275824,UP99BC4856,DRV256
TRP008550,,MANDI032,WH-North,12.7,568.6,DL33DF2517,DRV247
TRP005064,2026-02-22,mandi_055,WH-West,12.1,486.4,HR10CD1592,DRV775
TRP001354,,MANDI023,WH-South,17.2,921.0,HR20AB8054,DRV632
TRP007115,,MANDI007,WH-West,,929.8,UP22BC6213,DRV887
TRP000736,2026-03-03,MANDI042,WH-East,13.9,704.7980301826719,PB57CD6077,
TRP008663,,MANDI027,WH-South,4.1,221.69938037953796,UP20DF1566,DRV502
TRP002704,,MANDI-052,Export-Terminal,10.0,570.1,HR88AB4149,DRV734
TRP003331,,MANDI-038,Export-Terminal,8.8,455.6,DL27CD9503,DRV641
TRP008054,,mandi_051,Export-Terminal,7.5,321.0,RJ97DF9844,DRV989
TRP009589,,MANDI050,WH-South,6.7,326.1,UP97DF7791,DRV545
TRP003585,,M022,WH-South,2.8,122.6,RJ33CD8732,DRV446
TRP009819,,MANDI011,Export-Terminal,13.9,567.99841251952,RJ48CD1762,
TRP005646,,MANDI-012,Export-Terminal,20.5,919.6,DL22BC9986,DRV979
TRP003377,,M049,Export-Terminal,14.3,704.9980296237,PB95DF4718,DRV745
TRP001257,,MANDI-051,WH-South,23.1,969.5,,DRV194
TRP006191,,MANDI026,WH-North,7.4,344.0,HR76CD2570,DRV860
TRP009443,2026-08-13,MANDI020,Export-Terminal,6.9,393.6,UP90DF4693,DRV973
TRP005349,,MANDI049,WH-North,23.8,1275.2,UP62CD5070,
TRP004176,2026-02-27,MANDI-013,WH-North,2.6,132.6,RJ40CD1030,
TRP004911,,MANDI024,WH-South,16.8,878.2,HR93CD1721,DRV324
TRP001853,,MANDI009,WH-Central,16.8,784.197808270788,UP58BC4314,DRV362
TRP006317,2026-04-08,MANDI049,Export-Terminal,15.4,907.6,HR94DF3087,DRV699
TRP003016,,MANDI-047,Export-Terminal,6.1,284.6,DL46AB1020,
TRP002106,,MANDI006,WH-North,6.0,257.3,DL53BC4403,DRV812
TRP000134,,mandi_040,WH-West,22.7,1077.4,HR49CD1351,DRV418
TRP005030,,M050,WH-West,20.6,1141.8,HR60BC6497,DRV857
TRP000929,,MANDI-055,WH-Central,18.8,839.9976523176,HR81BC6916,DRV207
TRP000824,,mandi_051,WH-East,4.8,227.4,DL27DF3143,DRV557
TRP007577,,MANDI024,WH-North,17.6,986.1,PB12DF7674,DRV811
TRP001532,,mandi052,WH-East,,1095.49693823087,DL11BC1269,DRV666
TRP001215,2026-03-07,MANDI015,WH-West,2.6,144.599595863244,PB53AB8214,DRV960
TRP000505,2026-03-31,MANDI-039,WH-East,4.2,203.5,PB42BC6793,DRV687
TRP006531,,M010,WH-Central,15.6,831.0,UP66CD5070,DRV971
TRP003073,,M049,WH-West,7.9,440.2,RJ84BC8855,
TRP009577,,mandi_006,WH-Central,20.7,1021.5,RJ45DF9109,DRV141
TRP009087,,MANDI027,WH-Central,5.2,308.2,UP73AB4557,DRV592
TRP008648,,MANDI037,WH-Central,15.6,913.9974454979599,HR57CD5580,DRV459
TRP006620,,MANDI030,WH-East,13.7,623.6,PB79CD1013,DRV989
TRP009274,,MANDI032,WH-East,9.4,558.7,PB92BC9508,DRV243
TRP003710,2026-01-17,MANDI006,WH-North,17.9,993.6,,DRV338
TRP009967,,MANDI023,WH-West,10.4,588.798354386432,HR97DF8898,DRV578
TRP004850,,MANDI-004,WH-North,22.0,1140.8,UP77BC2667,DRV148
TRP004749,,mandi041,WH-North,,753.3,,
TRP004269,,MANDI-016,WH-East,8.9,419.9988261588,RJ31CD9403,
TRP008538,,MANDI026,Export-Terminal,20.5,1164.5,PB94AB8896,DRV881
TRP008906,,MANDI037,WH-West,6.9,327.5,RJ26CD8338,DRV648
TRP004187,,MANDI025,WH-Central,,1176.4,HR37AB2850,
TRP005302,2026-01-01,MANDI044,WH-Central,4.8,275.5,,DRV286
TRP002924,,MANDI016,Export-Terminal,17.2,947.2,DL64BC7886,DRV335
TRP006589,,MANDI030,WH-Central,12.2,581.098375906854,RJ28CD5912,DRV421
TRP001811,,MANDI-036,WH-West,12.1,702.1,DL99CD6476,DRV665
TRP003487,2026-06-17,M009,WH-East,8.7,486.0,UP91DF8502,DRV252
TRP007420,,MANDI056,WH-West,,348.6,PB98DF8419,DRV276
TRP003142,,MANDI046,Export-Terminal,22.3,1020.9,,DRV747
TRP009348,,mandi_034,WH-South,15.4,899.5,HR64DF1007,DRV720
TRP001325,,MANDI020,WH-South,10.5,506.9,RJ89BC2528,DRV400
TRP004313,,M031,Export-Terminal,7.3,379.4,HR87CD8116,DRV257
TRP007495,,MANDI024,WH-Central,9.5,395.6,HR41DF9551,DRV236
TRP008703,,MANDI055,WH-South,15.8,849.1,HR27CD5998,DRV143
TRP008692,,017,WH-West,20.7,1160.0,RJ62AB4581,DRV902
TRP009882,,MANDI017,WH-East,21.1,1123.9,DL84DF3889,DRV562
TRP009581,2026-01-14,020,WH-Central,8.1,479.4,RJ59AB4180,DRV299
TRP005542,2026-07-25,MANDI021,WH-South,13.9,654.3,UP92BC3002,DRV998
TRP006173,,mandi_017,WH-East,,928.9,DL73AB2798,DRV902
TRP001541,,mandi_031,WH-Central,5.0,229.1,DL79DF3926,DRV335
TRP009410,,mandi_054,WH-North,19.0,939.7,HR98DF5813,
TRP002682,2026-06-09,MANDI-052,WH-West,10.6,615.5,PB46DF9891,DRV413
TRP001594,,MANDI-010,Export-Terminal,14.6,796.3,PB44CD5185,DRV896
TRP006314,,mandi013,WH-West,22.4,1011.4,,DRV599
TRP001192,2026-01-06,mandi034,WH-West,21.8,1131.0,,
TRP005294,,MANDI046,Export-Terminal,3.7,177.1,RJ54BC9879,DRV129
TRP001543,,mandi052,WH-Central,16.4,868.5,,DRV390
TRP007057,,MANDI009,WH-East,21.8,917.4,PB84DF6134,DRV765
TRP002540,,MANDI-016,WH-West,22.6,924.5,DL32DF5214,DRV485
